GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection
0,13-58-57.711,3,31,31,0,1,1,0,3.618774,3.44281,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-30.8, 3.8, -36.1)","(31.8, 5.3, -35.3)","(-31.7, 3.8, -36.1)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-58-57.731,3,31,31,0,1,1,0,3.614807,3.442337,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-31.1, 3.8, -36.1)","(31.9, 5.3, -35.6)","(-31.7, 3.7, -36.1)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-58-57.754,3,31,31,0,1,1,0,3.673325,3.480774,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-31.1, 3.7, -36.1)","(31.9, 5.4, -35.8)","(-31.7, 3.7, -36.1)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-58-57.776,3,31,31,0,1,1,0,3.678238,3.480484,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-31.3, 3.7, -36.1)","(31.9, 5.4, -35.8)","(-31.7, 3.7, -36.1)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-58-57.798,3,31,31,0,1,1,0,3.68277,3.480011,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-22.3, 3.9, -36.0)","(31.9, 5.3, -35.7)","(-31.7, 3.7, -36.1)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-58-57.821,3,31,31,0,1,1,0,3.687332,3.498917,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-14.6, 4.1, -36.0)","(31.9, 5.3, -35.7)","(-31.7, 3.7, -36.1)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-58-57.842,3,31,31,0,1,1,0,3.71489,3.492844,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-12.6, 4.2, -36.0)","(31.8, 5.3, -35.6)","(-31.7, 3.7, -36.2)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-58-57.864,3,31,31,0,1,1,0,3.744995,3.491776,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-19.1, 4.0, -36.0)","(31.8, 5.2, -35.4)","(-31.7, 3.7, -36.2)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-58-57.886,3,31,31,0,1,1,0,3.803589,3.487885,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-30.3, 3.7, -36.2)","(31.8, 5.2, -35.2)","(-31.7, 3.7, -36.3)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-58-57.909,3,31,31,0,1,1,0,3.849213,3.377319,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-28.9, 3.8, -36.3)","(31.8, 5.2, -35.2)","(-31.7, 3.7, -36.4)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-58-57.935,3,31,31,0,1,1,0,3.79071,3.558151,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-16.5, 4.2, -36.3)","(31.4, 5.3, -35.7)","(-32.0, 3.8, -36.5)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-57.953,3,31,31,0,1,1,0,3.86647,3.591583,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-31.7, 3.8, -36.4)","(31.4, 5.4, -36.1)","(-32.1, 3.8, -36.4)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-57.976,3,31,31,0,1,1,0,3.862991,3.545547,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-32.0, 3.8, -36.4)","(31.3, 5.3, -35.6)","(-32.1, 3.8, -36.4)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-57.999,3,31,31,0,1,1,0,3.861816,3.557404,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-31.3, 3.8, -36.4)","(31.3, 5.3, -35.6)","(-32.1, 3.8, -36.4)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.021,3,31,31,0,1,1,0,3.845703,3.542526,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-22.6, 4.0, -36.3)","(31.3, 5.3, -35.7)","(-32.1, 3.8, -36.4)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.046,3,31,31,0,1,1,0,3.838425,3.538895,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(4.1, 4.7, -36.0)","(31.3, 5.3, -35.6)","(-32.1, 3.8, -36.6)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.066,3,31,31,0,1,1,0,3.836105,3.558197,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(14.6, 4.9, -35.9)","(31.4, 5.3, -35.6)","(-32.1, 3.8, -36.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.085,3,31,31,0,1,1,0,3.841599,3.535828,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(8.0, 4.8, -36.0)","(31.4, 5.3, -35.6)","(-32.1, 3.8, -36.7)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.104,3,31,31,0,1,1,0,3.843933,3.562683,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-1.5, 4.5, -36.1)","(31.4, 5.2, -35.5)","(-32.1, 3.8, -36.7)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.120,3,31,31,0,1,1,0,3.884888,3.562164,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-13.0, 4.3, -36.4)","(31.4, 5.3, -35.8)","(-32.1, 3.8, -36.7)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.138,3,31,31,0,1,1,0,3.851318,3.573318,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-30.7, 3.8, -36.7)","(31.5, 5.4, -36.1)","(-32.1, 3.8, -36.7)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.157,3,31,31,0,1,1,0,3.851517,3.577545,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-32.0, 3.8, -36.7)","(31.5, 5.4, -36.1)","(-32.1, 3.8, -36.7)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.175,3,31,31,0,1,1,0,3.794617,3.594269,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-31.8, 3.8, -36.6)","(31.5, 5.3, -35.9)","(-32.0, 3.8, -36.6)","(0.1, -0.2, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-58-58.191,3,31,31,0,1,1,0,3.80191,3.688263,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-23.5, 4.2, -36.8)","(31.4, 5.5, -36.0)","(-32.0, 4.0, -36.9)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.208,3,31,31,0,1,1,0,3.806763,3.708908,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-31.5, 4.1, -36.6)","(31.4, 5.4, -35.1)","(-32.0, 4.1, -36.7)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.222,3,31,31,0,1,1,0,3.88385,3.826096,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-32.0, 4.1, -36.6)","(31.3, 5.5, -35.1)","(-32.0, 4.1, -36.6)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.238,3,31,31,0,1,1,0,3.952515,3.696976,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-32.0, 4.0, -36.4)","(31.3, 5.4, -34.9)","(-32.0, 4.0, -36.4)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.255,3,31,31,0,1,1,0,3.928619,3.718689,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-32.0, 4.0, -36.4)","(31.3, 5.4, -34.8)","(-32.0, 4.0, -36.4)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.271,3,31,31,0,1,1,0,3.910599,3.721298,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-25.1, 4.2, -36.2)","(31.4, 5.4, -34.9)","(-32.1, 4.0, -36.3)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.287,3,31,31,0,1,1,0,3.908997,3.731308,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(0.7, 4.7, -35.6)","(31.4, 5.4, -35.0)","(-32.1, 4.0, -36.3)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.303,3,31,31,0,1,1,0,3.908813,3.732468,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-10.2, 4.5, -35.8)","(31.4, 5.4, -35.0)","(-32.1, 4.0, -36.3)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.320,3,31,31,0,1,1,0,3.923737,3.721375,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-12.2, 4.4, -35.9)","(31.4, 5.4, -35.0)","(-32.1, 4.0, -36.3)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.336,3,31,31,0,1,1,0,3.923309,3.72258,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-6.7, 4.6, -35.8)","(31.3, 5.4, -35.0)","(-32.1, 4.0, -36.3)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.353,3,31,31,0,1,1,0,3.920898,3.748199,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-0.6, 4.7, -35.7)","(31.3, 5.4, -35.0)","(-32.1, 4.0, -36.4)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.368,3,31,31,0,1,1,0,3.937286,3.733246,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(8.8, 4.9, -35.6)","(31.3, 5.4, -35.0)","(-32.1, 4.1, -36.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.384,3,31,31,0,1,1,0,3.809402,3.813995,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.5)","(-18.7, 4.3, -36.0)","(31.1, 5.4, -34.7)","(-32.3, 4.0, -36.3)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.399,3,31,31,0,1,1,0,3.883331,3.721069,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(-28.5, 4.2, -36.4)","(31.0, 5.3, -34.6)","(-32.3, 4.1, -36.5)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.414,3,31,31,0,1,1,0,3.924103,3.545059,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(-30.6, 4.1, -36.4)","(31.0, 5.3, -34.5)","(-32.3, 4.1, -36.4)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.429,3,31,31,0,1,1,0,3.872574,3.681061,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(-29.7, 4.1, -36.2)","(31.0, 5.3, -34.5)","(-32.4, 4.0, -36.3)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.452,3,31,31,0,1,1,0,3.888885,3.704865,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(1.0, 4.6, -35.3)","(31.0, 5.2, -34.4)","(-32.4, 4.0, -36.3)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.475,3,31,31,0,1,1,0,3.903198,3.604919,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(8.6, 4.8, -35.1)","(31.0, 5.2, -34.4)","(-32.4, 4.0, -36.4)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.497,3,31,31,0,1,1,0,3.916733,3.66362,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(14.0, 4.9, -35.0)","(31.0, 5.2, -34.4)","(-32.4, 4.0, -36.5)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.519,3,31,31,0,1,1,0,3.817276,3.650131,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(22.6, 5.0, -34.8)","(31.0, 5.2, -34.5)","(-32.4, 4.0, -36.6)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.542,3,31,31,0,1,1,0,3.784805,3.657333,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(14.3, 4.9, -35.1)","(31.0, 5.2, -34.5)","(-32.4, 4.0, -36.7)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.564,3,31,31,0,1,1,0,3.779831,3.64769,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(4.6, 4.7, -35.4)","(31.0, 5.2, -34.5)","(-32.4, 4.0, -36.7)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.587,3,31,31,0,1,1,0,3.789749,3.646576,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(-6.6, 4.5, -35.8)","(31.0, 5.2, -34.5)","(-32.4, 4.0, -36.7)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.609,3,31,31,0,1,1,0,3.87912,3.652313,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(20.8, 5.1, -35.1)","(31.3, 5.3, -34.8)","(-32.1, 4.1, -36.5)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.631,3,31,31,0,1,1,0,3.871948,3.641647,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(19.1, 5.2, -35.2)","(31.5, 5.4, -34.8)","(-31.9, 4.2, -36.8)","(0.1, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.655,3,31,31,0,1,1,0,3.956482,3.582581,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(30.5, 5.4, -34.8)","(31.5, 5.4, -34.8)","(-31.9, 4.2, -36.9)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.677,3,31,31,0,1,1,0,3.885437,3.644791,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(29.7, 5.3, -34.9)","(31.5, 5.4, -34.8)","(-31.9, 4.2, -36.7)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.698,3,31,31,0,1,1,0,3.859222,3.648163,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(18.4, 5.1, -35.2)","(31.5, 5.4, -34.9)","(-31.9, 4.2, -36.6)","(0.1, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.719,3,31,31,0,1,1,0,3.857162,3.646439,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(20.2, 5.2, -35.2)","(31.5, 5.4, -34.9)","(-31.9, 4.1, -36.6)","(0.1, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.742,3,31,31,0,1,1,0,3.857224,3.643494,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(5.2, 4.9, -35.5)","(31.5, 5.4, -34.8)","(-31.9, 4.1, -36.6)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.764,3,31,31,0,1,1,0,3.857101,3.642273,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-4.4, 4.7, -35.8)","(31.5, 5.4, -34.8)","(-31.9, 4.1, -36.6)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.787,3,31,31,0,1,1,0,3.837311,3.643448,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-8.6, 4.6, -35.9)","(31.5, 5.3, -34.8)","(-31.9, 4.1, -36.6)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.810,3,31,31,0,1,1,0,3.818817,3.623428,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-6.7, 4.6, -35.9)","(31.5, 5.3, -34.8)","(-31.9, 4.1, -36.6)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.832,3,31,31,0,1,1,0,3.822815,3.606537,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-7.6, 4.6, -35.9)","(31.5, 5.3, -34.8)","(-31.9, 4.1, -36.6)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.853,3,31,31,0,1,1,0,3.843857,3.580093,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-10.5, 4.5, -35.9)","(31.5, 5.3, -34.7)","(-31.9, 4.1, -36.5)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.875,3,31,31,0,1,1,0,3.820526,3.647079,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-28.4, 4.0, -36.3)","(31.3, 5.4, -35.4)","(-32.2, 3.9, -36.3)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-58.898,3,31,31,0,1,1,0,3.868652,3.478226,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(-29.5, 4.1, -36.7)","(30.8, 5.1, -34.4)","(-32.5, 4.0, -36.8)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)"
0,13-58-58.920,3,31,31,0,1,1,0,3.767624,3.391571,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(7.1, 4.7, -35.5)","(30.7, 5.1, -34.5)","(-32.6, 4.1, -37.3)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)"
0,13-58-58.943,3,31,31,0,1,1,0,3.761398,3.496994,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(8.7, 4.7, -35.4)","(30.7, 5.1, -34.5)","(-32.6, 4.1, -37.1)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)"
0,13-58-58.965,3,31,31,0,1,1,0,3.793762,3.44281,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(27.6, 5.0, -34.7)","(30.7, 5.1, -34.5)","(-32.6, 4.0, -37.1)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)"
0,13-58-58.984,3,31,31,0,1,1,0,3.777573,3.399826,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(13.0, 4.8, -35.2)","(30.7, 5.1, -34.5)","(-32.6, 4.0, -37.0)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)"
0,13-58-59.002,3,31,31,0,1,1,0,3.77832,3.399872,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(5.4, 4.7, -35.5)","(30.7, 5.1, -34.5)","(-32.6, 4.0, -37.0)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)"
0,13-58-59.019,3,31,31,0,1,1,0,3.763443,3.390549,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(0.1, 4.6, -35.7)","(30.7, 5.1, -34.5)","(-32.6, 4.0, -37.0)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)"
0,13-58-59.037,3,31,31,0,1,1,0,3.762268,3.399399,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(-7.5, 4.4, -36.0)","(30.7, 5.1, -34.5)","(-32.6, 4.0, -37.0)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)"
0,13-58-59.055,3,31,31,0,1,1,0,3.784775,3.410004,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(-15.9, 4.2, -36.2)","(30.8, 5.0, -34.5)","(-32.7, 3.9, -36.9)","(0.0, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)"
0,13-58-59.071,3,31,31,0,0.9404977,0.6317532,0,3.831863,3.293823,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(-31.3, 4.3, -38.2)","(30.9, 5.5, -36.2)","(-32.7, 4.3, -38.3)","(0.0, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-58-59.087,0,25,25,0,0.5271797,0.1756128,0,-1,-1,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.5)","(-1.0, -1.0, -1.0)","(31.3, 9.3, -51.0)","(-32.7, 4.7, -38.9)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,13-58-59.104,0,25,25,0,0.07497624,0,0,-1,-1,"(0.0, 0.0)","(0.5, 0.5)","(0.6, 0.6)","(-1.0, -1.0, -1.0)","(31.4, 4.0, -34.9)","(-32.6, 3.1, -37.1)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,13-58-59.120,0,25,25,0,0,0,0,-1,-1,"(0.0, 0.0)","(0.5, 0.6)","(0.5, 0.6)","(-1.0, -1.0, -1.0)","(31.3, 3.8, -35.0)","(-33.0, 2.7, -37.2)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,13-58-59.137,0,25,25,0,0,0,0,-1,-1,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.6)","(-1.0, -1.0, -1.0)","(31.2, 4.0, -34.9)","(-33.0, 2.7, -37.2)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,13-58-59.154,0,25,25,0,0,0,0,-1,-1,"(0.0, 0.0)","(0.6, 0.5)","(0.6, 0.6)","(-1.0, -1.0, -1.0)","(30.8, 4.6, -34.7)","(-32.6, 2.7, -37.2)","(-1.0, -1.0, -1.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,13-58-59.172,3,25,31,0,0.2388652,0,0,-1,2.830154,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-32.3, 4.3, -36.4)","(31.3, 5.6, -34.7)","(-32.3, 4.3, -36.4)","(0.1, -0.2, 1.0)","(0.0, 0.0, 0.0)","(0.1, -0.2, 1.0)"
0,13-58-59.189,3,25,31,0,0.4541605,0.1303694,0,-1,3.505493,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(-32.3, 4.3, -36.8)","(31.2, 5.4, -34.3)","(-32.3, 4.3, -36.8)","(0.1, -0.1, 1.0)","(0.0, 0.0, 0.0)","(0.1, -0.1, 1.0)"
0,13-58-59.206,3,31,31,0,0.6508991,0.3878365,0,3.794403,3.544312,"(0.0, 0.0)","(0.5, 0.5)","(0.5, 0.5)","(31.2, 5.4, -35.1)","(31.2, 5.4, -35.1)","(-32.3, 3.9, -35.9)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-59.222,3,31,31,0,0.8742068,0.6429242,0,3.635361,3.499985,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.5)","(31.2, 5.3, -34.8)","(31.2, 5.3, -34.8)","(-32.3, 4.0, -36.3)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-59.242,3,31,31,0,1,1,0,3.690948,3.516113,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.5)","(23.9, 5.2, -35.3)","(31.2, 5.3, -35.2)","(-32.3, 3.9, -36.0)","(0.0, 0.0, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-59.258,3,31,31,0,1,1,0,3.712219,3.562561,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.5)","(16.3, 4.9, -35.1)","(31.2, 5.2, -34.9)","(-32.3, 3.8, -35.9)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-59.280,3,31,31,0,1,1,0,3.653717,3.488907,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.5)","(5.8, 4.6, -35.3)","(31.2, 5.2, -34.8)","(-32.3, 3.8, -36.0)","(0.0, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
0,13-58-59.305,3,31,31,0,1,1,0,3.529007,3.538651,"(0.0, 0.0)","(0.6, 0.5)","(0.5, 0.5)","(-18.5, 4.1, -35.8)","(31.2, 5.2, -34.8)","(-32.3, 3.8, -36.1)","(0.1, -0.1, 1.0)","(0.0, 0.0, 1.0)","(0.1, -0.1, 1.0)"
