GtecTime,UnityTime,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection
0,13-51-25.514,3,31,31,0,1,1,0,4.119858,3.889984,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(-9.3, 9.1, -36.3)","(33.0, 9.2, -37.3)","(-30.8, 9.1, -35.8)","(0.1, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.529,3,31,31,0,1,1,0,4.119965,3.890167,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(-6.8, 9.1, -36.3)","(33.0, 9.2, -37.3)","(-30.8, 9.0, -35.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.543,3,31,31,0,1,1,0,4.114868,3.888382,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(-5.4, 9.1, -36.4)","(33.0, 9.2, -37.2)","(-30.8, 9.0, -35.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.559,3,31,31,0,1,1,0,4.11203,3.888672,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(-5.0, 9.1, -36.3)","(33.0, 9.2, -37.2)","(-30.8, 9.0, -35.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.573,3,31,31,0,1,1,0,4.089844,3.885818,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(-8.9, 9.1, -36.2)","(33.0, 9.1, -37.1)","(-30.8, 9.0, -35.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.589,3,31,31,0,1,1,0,4.085327,3.874527,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(-13.3, 9.0, -36.1)","(33.0, 9.1, -37.1)","(-30.8, 9.0, -35.8)","(0.1, -0.2, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.604,3,31,31,0,1,1,0,4.050018,3.844345,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(23.4, 9.1, -37.0)","(33.0, 9.1, -37.1)","(-30.8, 9.1, -36.4)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.621,3,31,31,0,1,1,0,4.0327,3.829666,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.5, 9.1, -37.2)","(33.0, 9.1, -37.2)","(-30.8, 9.1, -36.3)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.638,3,31,31,0,1,1,0,4.002167,3.831207,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.7, 9.1, -37.3)","(33.0, 9.1, -37.3)","(-30.8, 9.1, -36.3)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.654,3,31,31,0,1,1,0,3.994339,3.84642,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.9, 9.1, -37.3)","(33.0, 9.1, -37.3)","(-30.8, 9.0, -35.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.670,3,31,31,0,1,1,0,4.003677,3.822037,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 9.1, -37.3)","(33.0, 9.1, -37.3)","(-30.8, 9.0, -35.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.685,3,31,31,0,1,1,0,4.013412,3.833954,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.4, 9.1, -37.3)","(33.0, 9.1, -37.3)","(-30.8, 9.0, -35.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-25.702,3,31,31,0,1,1,0,3.892273,3.726425,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(29.6, 9.1, -37.1)","(32.4, 9.1, -37.2)","(-31.5, 9.0, -35.8)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(0.0, -0.2, 1.0)"
0,13-51-25.718,3,31,31,0,1,1,0,3.981644,3.796219,"(0.0, 0.0)","(0.5, 0.4)","(0.6, 0.3)","(25.2, 9.1, -37.0)","(32.0, 9.1, -37.1)","(-31.8, 9.1, -36.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.1, -0.2, 1.0)"
0,13-51-25.734,3,31,31,0,1,1,0,3.804016,3.739685,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(23.9, 9.3, -37.2)","(31.5, 9.3, -37.4)","(-32.3, 9.1, -36.2)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.2, 1.0)"
0,13-51-25.750,3,31,31,0,1,1,0,4.038208,3.826828,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(15.7, 9.2, -37.2)","(31.3, 9.3, -37.5)","(-32.4, 9.1, -36.2)","(-0.3, -0.1, 1.0)","(-0.3, -0.1, 1.0)","(-0.2, -0.2, 1.0)"
0,13-51-25.766,3,31,31,0,1,1,0,3.975372,3.844391,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(-11.4, 9.2, -36.6)","(31.3, 9.3, -37.5)","(-32.4, 9.1, -36.2)","(-0.2, -0.1, 1.0)","(-0.3, -0.1, 1.0)","(-0.2, -0.2, 1.0)"
0,13-51-25.789,3,31,31,0,1,1,0,3.977859,3.774399,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(-16.4, 9.1, -36.5)","(31.3, 9.2, -37.4)","(-32.3, 9.1, -36.2)","(-0.2, -0.1, 1.0)","(-0.3, -0.1, 1.0)","(-0.2, -0.2, 1.0)"
0,13-51-25.806,3,31,31,0,1,1,0,4.016037,3.767471,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(-7.7, 9.2, -36.7)","(31.4, 9.2, -37.4)","(-32.3, 9.1, -36.2)","(-0.2, -0.1, 1.0)","(-0.3, -0.1, 1.0)","(-0.2, -0.2, 1.0)"
0,13-51-25.823,3,31,31,0,1,1,0,3.784851,3.726013,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(-7.7, 9.1, -36.7)","(31.4, 9.2, -37.4)","(-32.3, 9.1, -36.2)","(-0.2, -0.2, 1.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.2, 1.0)"
0,13-51-25.840,3,31,31,0,1,1,0,4.009903,3.692932,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(-9.1, 9.2, -36.6)","(31.5, 9.2, -37.4)","(-32.3, 9.1, -36.2)","(-0.2, -0.1, 1.0)","(-0.3, -0.1, 1.0)","(-0.2, -0.2, 1.0)"
0,13-51-25.856,3,31,31,0,1,1,0,4.03801,3.806564,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(-8.6, 9.1, -36.6)","(31.5, 9.2, -37.4)","(-32.2, 9.1, -36.2)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.2, 1.0)"
0,13-51-25.871,3,31,31,0,1,1,0,3.990082,3.781189,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(-8.4, 9.2, -36.6)","(31.6, 9.2, -37.4)","(-32.2, 9.1, -36.1)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)"
0,13-51-25.887,3,31,31,0,1,1,0,4.01384,3.761581,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(-7.5, 9.2, -36.6)","(31.6, 9.3, -37.4)","(-32.2, 9.1, -36.1)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)"
0,13-51-25.910,3,31,31,0,1,1,0,4.067902,3.87442,"(0.0, 0.0)","(0.6, 0.3)","(0.6, 0.3)","(-7.0, 9.2, -36.6)","(31.7, 9.3, -37.4)","(-32.1, 9.2, -36.1)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.2, 1.0)"
0,13-51-25.932,3,31,31,0,1,1,0,3.916458,3.83107,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(-7.4, 9.2, -36.6)","(31.7, 9.3, -37.3)","(-32.1, 9.1, -36.1)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)"
0,13-51-25.947,3,31,31,0,1,1,0,3.578918,3.752686,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(-7.8, 9.2, -36.5)","(31.8, 9.2, -37.3)","(-32.1, 9.1, -36.1)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.2, 1.0)"
0,13-51-25.964,3,31,31,0,1,1,0,3.556595,3.748535,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.3)","(-8.0, 9.2, -36.5)","(31.9, 9.3, -37.3)","(-32.0, 9.1, -36.1)","(-0.2, -0.1, 1.0)","(-0.2, -0.1, 1.0)","(-0.2, -0.2, 1.0)"
0,13-51-25.983,3,31,31,0,1,1,0,3.87027,3.729752,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(-17.4, 9.1, -36.2)","(32.3, 9.1, -37.0)","(-31.6, 9.1, -35.9)","(-0.1, -0.2, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.2, 1.0)"
0,13-51-26.006,3,31,31,0,1,1,0,3.986237,3.886017,"(0.0, 0.0)","(0.5, 0.3)","(0.5, 0.3)","(31.9, 9.2, -37.2)","(32.9, 9.2, -37.2)","(-30.8, 9.1, -36.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)"
0,13-51-26.028,3,31,31,0,1,1,0,4.020111,3.815079,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(12.4, 9.2, -37.0)","(33.1, 9.3, -37.5)","(-30.6, 9.1, -35.9)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-26.050,3,31,31,0,1,1,0,4.03833,3.803726,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(12.9, 9.2, -36.9)","(33.1, 9.1, -37.1)","(-30.6, 9.2, -36.3)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-26.073,3,31,31,0,1,1,0,4.041412,3.82103,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(-28.3, 9.1, -36.1)","(33.1, 9.1, -37.0)","(-30.7, 9.1, -36.1)","(0.1, -0.2, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.095,3,31,31,0,1,1,0,4.041779,3.854492,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(-20.3, 9.1, -36.3)","(33.1, 9.1, -37.0)","(-30.7, 9.1, -36.2)","(0.1, -0.2, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.119,3,31,31,0,1,1,0,4.040054,3.870468,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(19.6, 9.1, -36.9)","(33.1, 9.1, -37.1)","(-30.7, 9.1, -35.9)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.141,3,31,31,0,1,1,0,4.038483,3.939804,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(11.1, 9.1, -36.7)","(33.1, 9.1, -37.2)","(-30.7, 9.0, -35.8)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.162,3,31,31,0,1,1,0,4.070709,3.854202,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(9.3, 9.1, -36.7)","(33.1, 9.1, -37.2)","(-30.7, 9.0, -36.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.183,3,31,31,0,1,1,0,4.103027,3.902222,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(9.1, 9.1, -36.8)","(33.1, 9.1, -37.2)","(-30.8, 9.1, -36.1)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.206,3,31,31,0,1,1,0,4.105026,3.877792,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(17.6, 9.1, -36.9)","(33.1, 9.1, -37.1)","(-30.8, 9.1, -36.4)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.228,3,31,31,0,1,1,0,4.105988,3.881256,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.7, 9.1, -37.1)","(33.1, 9.1, -37.1)","(-30.7, 9.2, -36.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.250,3,31,31,0,1,1,0,4.1064,3.881348,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.6, 9.1, -37.1)","(33.1, 9.1, -37.1)","(-30.7, 9.2, -36.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.275,3,31,31,0,1,1,0,4.105331,3.890488,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(23.7, 9.1, -37.1)","(33.1, 9.1, -37.2)","(-30.7, 9.2, -36.6)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.301,3,31,31,0,1,1,0,4.065384,3.894272,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-30.7, 9.2, -36.6)","(33.0, 9.2, -37.8)","(-30.7, 9.2, -36.6)","(0.1, -0.2, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.317,3,31,31,0,1,1,0,4.082001,3.894104,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-30.7, 9.2, -36.6)","(33.0, 9.2, -37.8)","(-30.7, 9.2, -36.6)","(0.1, -0.2, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.340,3,31,31,0,1,1,0,4.086365,3.906479,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-27.0, 9.1, -36.3)","(33.1, 9.2, -37.7)","(-30.7, 9.1, -36.2)","(0.1, -0.2, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.362,3,31,31,0,1,1,0,4.085602,3.906693,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(23.2, 9.1, -37.3)","(33.1, 9.1, -37.5)","(-30.7, 9.1, -36.2)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.384,3,31,31,0,1,1,0,4.096878,3.906662,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(6.1, 9.1, -37.0)","(33.1, 9.1, -37.5)","(-30.7, 9.1, -36.2)","(0.0, -0.2, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.407,3,31,31,0,1,1,0,4.10405,3.894958,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(-2.4, 9.1, -37.0)","(33.1, 9.1, -37.5)","(-30.7, 9.1, -36.6)","(0.0, -0.2, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.428,3,31,31,0,1,1,0,4.034058,3.92981,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(23.3, 9.1, -37.0)","(33.4, 9.1, -37.1)","(-30.5, 9.1, -36.1)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.1, -0.2, 1.0)"
0,13-51-26.450,3,31,31,0,1,1,0,3.831894,3.922256,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(33.0, 9.4, -37.5)","(33.7, 9.4, -37.6)","(-30.1, 9.1, -35.3)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)"
0,13-51-26.473,3,31,31,0,1,1,0,3.925919,3.897476,"(0.0, 0.0)","(0.4, 0.3)","(0.4, 0.3)","(33.7, 9.3, -37.3)","(33.7, 9.3, -37.3)","(-30.0, 9.2, -35.6)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.495,3,31,31,0,1,1,0,3.943115,3.886963,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(14.6, 9.2, -36.4)","(33.7, 9.2, -36.8)","(-30.1, 9.1, -35.4)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.511,3,31,31,0,1,1,0,3.945908,3.847855,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-29.8, 9.1, -35.3)","(33.7, 9.2, -36.7)","(-30.1, 9.1, -35.3)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.530,3,31,31,0,1,1,0,3.945663,3.85994,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-29.3, 9.1, -35.3)","(33.7, 9.2, -36.7)","(-30.1, 9.1, -35.3)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.555,3,31,31,0,1,1,0,3.967987,3.858032,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(9.2, 9.1, -36.2)","(33.7, 9.2, -36.7)","(-30.1, 9.1, -35.3)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.571,3,31,31,0,1,1,0,3.955963,3.890671,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-7.2, 9.1, -35.8)","(33.7, 9.1, -36.7)","(-30.1, 9.1, -35.4)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.588,3,31,31,0,1,1,0,3.973923,3.896576,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-7.3, 9.1, -35.8)","(33.7, 9.1, -36.7)","(-30.1, 9.0, -35.3)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.604,3,31,31,0,1,1,0,3.987946,3.896164,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-6.6, 9.1, -35.8)","(33.7, 9.1, -36.6)","(-30.1, 9.0, -35.3)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.620,3,31,31,0,1,1,0,3.997482,3.900375,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-8.3, 9.1, -35.7)","(33.7, 9.1, -36.6)","(-30.1, 9.0, -35.3)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.635,3,31,31,0,1,1,0,4.000702,3.900528,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-10.9, 9.1, -35.7)","(33.7, 9.1, -36.5)","(-30.1, 9.0, -35.3)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.651,3,31,31,0,1,1,0,4.024445,3.900894,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-14.8, 9.0, -35.6)","(33.7, 9.1, -36.5)","(-30.1, 9.0, -35.3)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.668,3,31,31,0,1,1,0,4.033356,3.896332,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-13.9, 9.0, -35.6)","(33.7, 9.1, -36.5)","(-30.1, 9.0, -35.3)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.683,3,31,31,0,1,1,0,4.033554,3.89682,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-7.3, 9.0, -35.7)","(33.7, 9.1, -36.5)","(-30.2, 9.0, -35.2)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.698,3,31,31,0,1,1,0,4.041718,3.897003,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-1.6, 9.0, -35.8)","(33.7, 9.1, -36.5)","(-30.2, 9.0, -35.2)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.713,3,31,31,0,1,1,0,4.040634,3.891266,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-4.8, 9.0, -35.8)","(33.7, 9.1, -36.6)","(-30.2, 9.0, -35.2)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.728,3,31,31,0,1,1,0,4.024033,3.891495,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-29.5, 9.0, -35.3)","(33.6, 9.2, -37.1)","(-30.2, 9.0, -35.2)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.745,3,31,31,0,1,1,0,4.013901,3.882217,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-30.1, 9.0, -35.2)","(33.6, 9.2, -37.2)","(-30.2, 9.0, -35.2)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.761,3,31,31,0,1,1,0,4.012756,3.860168,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-30.2, 9.0, -35.2)","(33.6, 9.2, -37.2)","(-30.2, 9.0, -35.2)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.775,3,31,31,0,1,1,0,4.012299,3.859833,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-30.1, 9.0, -35.2)","(33.6, 9.2, -37.2)","(-30.2, 9.0, -35.2)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.790,3,31,31,0,1,1,0,4.005264,3.853516,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-27.3, 9.0, -35.3)","(33.6, 9.2, -37.2)","(-30.2, 9.0, -35.2)","(0.2, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.805,3,31,31,0,1,1,0,4.011093,3.848053,"(0.0, 0.0)","(0.4, 0.3)","(0.5, 0.3)","(-11.7, 9.0, -35.8)","(33.6, 9.2, -37.3)","(-30.2, 9.0, -35.2)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.819,3,31,31,0,1,1,0,4.004715,3.846649,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.3)","(-9.7, 9.1, -35.9)","(33.6, 9.2, -37.3)","(-30.2, 9.0, -35.2)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.1, 1.0)"
0,13-51-26.834,3,31,31,0,1,1,0,4.003708,3.841217,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.3)","(-7.5, 9.1, -36.0)","(33.7, 9.2, -37.3)","(-30.2, 9.0, -35.3)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.2, 1.0)"
0,13-51-26.849,3,31,31,0,1,1,0,4.01033,3.841202,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.3)","(-6.3, 9.1, -36.0)","(33.7, 9.2, -37.3)","(-30.2, 9.0, -35.2)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.2, 1.0)"
0,13-51-26.864,3,31,31,0,1,1,0,4.02124,3.841599,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.3)","(-5.9, 9.1, -36.0)","(33.7, 9.2, -37.3)","(-30.2, 9.0, -35.2)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.2, 1.0)"
0,13-51-26.880,3,31,31,0,1,1,0,4.033951,3.849899,"(0.0, 0.0)","(0.4, 0.4)","(0.5, 0.3)","(-5.4, 9.1, -36.1)","(33.7, 9.2, -37.3)","(-30.2, 9.0, -35.2)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.2, 1.0)"
0,13-51-26.898,3,31,31,0,1,1,0,4.028931,3.850708,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.3)","(-13.5, 9.0, -35.8)","(33.7, 9.2, -37.5)","(-30.2, 9.0, -35.2)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.2, 1.0)"
0,13-51-26.918,3,31,31,0,1,1,0,3.961914,3.821762,"(0.0, 0.0)","(0.4, 0.4)","(0.4, 0.3)","(6.8, 9.1, -36.8)","(33.8, 9.2, -37.5)","(-30.0, 9.0, -35.8)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.2, 1.0)"
0,13-51-26.933,3,31,31,0,1,1,0,4.142715,3.940994,"(0.0, 0.0)","(0.4, 0.4)","(0.4, 0.4)","(25.3, 9.1, -37.2)","(33.9, 9.1, -37.5)","(-29.9, 8.9, -35.5)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.2, 1.0)"
0,13-51-26.950,3,31,31,0,1,1,0,4.004272,3.865494,"(0.0, 0.0)","(0.4, 0.4)","(0.4, 0.4)","(30.0, 9.1, -37.3)","(33.9, 9.1, -37.5)","(-29.9, 8.9, -35.6)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.2, 1.0)"
0,13-51-26.967,3,31,31,0,1,1,0,4.003159,3.886932,"(0.0, 0.0)","(0.4, 0.4)","(0.4, 0.4)","(27.3, 9.1, -37.3)","(33.9, 9.1, -37.5)","(-29.9, 8.9, -35.6)","(0.1, -0.1, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.2, 1.0)"
0,13-51-26.983,3,31,31,0,1,1,0,3.994263,3.861725,"(0.0, 0.0)","(0.4, 0.4)","(0.4, 0.4)","(9.5, 9.0, -36.8)","(33.9, 9.1, -37.5)","(-29.9, 8.9, -35.7)","(0.2, -0.2, 1.0)","(0.1, -0.1, 1.0)","(0.2, -0.2, 1.0)"
