GtecTime,TimeTicks,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation,UnityTimeTicks,EyeTimeStamp
0,637596181116402793,3,31,31,0,0.9590024,0.8921514,0,2.091125,1.951508,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.7, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 164.5)","(0.1, 0.0, -0.1, 1.0)",637596181292726212,176064
0,637596181116402793,3,31,31,0,0.9592795,0.892829,0,2.096222,1.950073,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.7, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 164.7)","(0.1, 0.0, -0.1, 1.0)",637596181292805996,176073
0,637596181116402793,3,31,31,0,0.9607582,0.8953148,0,2.091141,1.929565,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.7, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 164.9)","(0.1, 0.0, -0.1, 1.0)",637596181292885783,176081
0,637596181116402793,3,31,31,0,0.9607582,0.8953148,0,2.090012,1.929916,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.7, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 164.9)","(0.1, 0.0, -0.1, 1.0)",637596181292975547,176089
0,637596181116402793,3,31,31,0,1,1,0,2.0914,1.938736,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.7, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0.1269746,0.1269746,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 165.1)","(0.1, 0.0, -0.1, 1.0)",637596181293055336,176098
0,637596181116402793,3,31,31,0,1,1,0,2.09671,1.947571,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.7, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0.07195272,0.07195272,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 165.3)","(0.1, 0.0, -0.1, 1.0)",637596181293135123,176106
0,637596181116402793,3,31,31,0,0.9683141,0.8975117,0,2.101913,1.954758,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.6, 13.6, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 165.4)","(0.1, 0.0, -0.1, 1.0)",637596181293224875,176114
0,637596181116402793,3,31,31,0,0.9683141,0.8975117,0,2.118835,1.889206,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.6, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 165.4)","(0.1, 0.0, -0.1, 1.0)",637596181293304665,176123
0,637596181116402793,3,31,31,0,0.9822901,0.9252476,0,2.135864,1.916458,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.6, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 165.6)","(0.1, 0.0, -0.1, 1.0)",637596181293394417,176131
0,637596181116402793,3,31,31,0,0.9822901,0.9252476,0,2.11879,1.943771,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.6, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 165.8)","(0.1, 0.0, -0.1, 1.0)",637596181293474228,176139
0,637596181116402793,3,31,31,0,1,1,0,2.135788,1.942657,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.6, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0.03960549,0.03960549,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 166.0)","(0.1, 0.0, -0.1, 1.0)",637596181293553988,176148
0,637596181116402793,3,31,31,0,1,1,0,2.151306,1.944366,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.6, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0.02224555,0.02224555,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 166.1)","(0.1, 0.0, -0.1, 1.0)",637596181293643765,176156
0,637596181116402793,3,31,31,0,0.9840655,0.9109405,0,2.156982,1.955673,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.6, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 166.3)","(0.1, 0.0, -0.1, 1.0)",637596181293723533,176164
0,637596181116402793,3,31,31,0,0.9840655,0.9109405,0,2.169556,1.944199,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.6, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 166.3)","(0.1, 0.0, -0.1, 1.0)",637596181293803334,176173
0,637596181116402793,3,31,31,0,0.9890013,0.9214959,0,2.169556,1.955612,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.6, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 166.5)","(0.1, 0.0, -0.1, 1.0)",637596181293893097,176181
0,637596181116402793,3,31,31,0,0.9890013,0.9214959,0,2.115646,2.001801,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.6, 13.1, -57.1)","(32.6, 13.1, -57.1)","(-30.7, 13.6, -63.3)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)","(0.2, -0.3, 0.9)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 166.6)","(0.1, 0.0, -0.1, 1.0)",637596181293972878,176189
0,637596181116402793,3,31,31,0,1,1,0,2.16568,1.82869,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.5, 13.1, -57.1)","(32.5, 13.1, -57.1)","(-30.8, 13.7, -63.3)","(0.1, -0.3, 0.9)","(0.1, -0.3, 0.9)","(0.1, -0.3, 0.9)",0.01812349,0.01812349,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 166.8)","(0.1, 0.0, -0.1, 1.0)",637596181294052662,176198
0,637596181116402793,3,31,31,0,1,1,0,1.985306,1.966858,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.5)","(32.3, 13.2, -57.1)","(32.3, 13.2, -57.1)","(-30.9, 13.7, -63.2)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.01586827,0.01586827,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 167.0)","(0.1, 0.0, -0.1, 1.0)",637596181294142437,176206
0,637596181116402793,3,31,31,0,1,1,0,2.017059,1.935272,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.1, 13.3, -57.0)","(32.1, 13.3, -57.0)","(-31.1, 13.8, -63.2)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.2, 1.0)",0.02422751,0.02422751,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 167.0)","(0.1, 0.0, -0.1, 1.0)",637596181294262108,176214
0,637596181116402793,3,31,31,0,0.9613038,0.8672452,0,2.125946,2.016129,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.9, 13.3, -57.0)","(31.9, 13.3, -57.0)","(-31.2, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0,0,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Target(Clone) (UnityEngine.CapsuleCollider),19.17096,"(-0.8, 0.1, -0.6)","(-3.6, 0.1, 184.6)","(-3.0, 0.0, 185.0)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 167.1)","(0.1, 0.0, -0.1, 1.0)",637596181294341880,176223
0,637596181116402793,3,31,31,0,0.9613038,0.8672452,0,2.211365,1.870544,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.2, 14.0, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0,0,0,0,0,0,False,"(0.0, 0.0, -0.1)","(-0.1, -0.3, 1.0)",Target(Clone) (UnityEngine.CapsuleCollider),19.17096,"(-0.8, 0.1, -0.6)","(-3.6, 0.1, 184.6)","(-3.0, 0.0, 185.0)","(0.0, 0.0, 0.0, 1.0)","(-0.1, 7.2, 167.1)","(0.1, 0.0, -0.1, 1.0)",637596181294421667,176231
0,637596181116402793,3,31,31,0,0.9627163,0.8933604,0,2.190598,2.018448,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -56.9)","(31.7, 13.4, -56.9)","(-31.3, 14.0, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 167.3)","(0.1, 0.0, -0.1, 1.0)",637596181294501470,176239
0,637596181116402793,3,31,31,0,0.9627163,0.8933604,0,2.230362,1.825439,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -56.9)","(31.7, 13.4, -56.9)","(-31.3, 14.0, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 167.5)","(0.1, 0.0, -0.1, 1.0)",637596181294581250,176248
0,637596181116402793,3,31,31,0,1,1,0,2.295654,1.935394,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -56.9)","(31.7, 13.4, -56.9)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.0356974,0.0356974,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 167.7)","(0.1, 0.0, -0.1, 1.0)",637596181294661039,176256
0,637596181116402793,3,31,31,0,1,1,0,2.250122,1.872101,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -57.0)","(31.7, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.04185301,0.04185301,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 167.9)","(0.1, 0.0, -0.1, 1.0)",637596181294740826,176264
0,637596181116402793,3,31,31,0,1,1,0,2.270325,1.892441,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -57.0)","(31.7, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.2498015,0.2498015,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 167.9)","(0.1, 0.0, -0.1, 1.0)",637596181294830574,176273
0,637596181116402793,3,31,31,0,1,1,0,2.211823,1.953308,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1724473,0.1724473,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 168.0)","(0.1, 0.0, -0.1, 1.0)",637596181294910371,176281
0,637596181116402793,3,31,31,0,1,1,0,2.284927,1.893219,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1287602,0.1287602,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 168.2)","(0.1, 0.0, -0.1, 1.0)",637596181295000132,176289
0,637596181116402793,3,31,31,0,1,1,0,2.213028,1.950439,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1256944,0.1256944,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 168.4)","(0.1, 0.0, -0.1, 1.0)",637596181295079918,176298
0,637596181116402793,3,31,31,0,1,1,0,2.238068,1.886185,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1551091,0.1551091,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 168.5)","(0.1, 0.0, -0.1, 1.0)",637596181295159705,176306
0,637596181116402793,3,31,31,0,1,1,0,2.252884,1.889175,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1708952,0.1708952,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 168.7)","(0.1, 0.0, -0.1, 1.0)",637596181295239509,176314
0,637596181116402793,3,31,31,0,1,1,0,2.23819,1.933105,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1818019,0.1818019,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 168.7)","(0.1, 0.0, -0.1, 1.0)",637596181295329249,176323
0,637596181116402793,3,31,31,0,1,1,0,2.233551,1.898804,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1871431,0.1871431,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 168.9)","(0.1, 0.0, 0.0, 1.0)",637596181295419009,176331
0,637596181116402793,3,31,31,0,1,1,0,2.23819,1.933136,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1909287,0.1909287,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 169.0)","(0.1, 0.0, 0.0, 1.0)",637596181295508767,176339
0,637596181116402793,3,31,31,0,1,1,0,2.233505,1.941757,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1929604,0.1929604,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 169.2)","(0.1, 0.0, -0.1, 1.0)",637596181295598521,176348
0,637596181116402793,3,31,31,0,1,1,0,2.228729,1.950119,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1683684,0.1683684,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 169.4)","(0.1, 0.0, -0.1, 1.0)",637596181295688296,176356
0,637596181116402793,3,31,31,0,1,1,0,2.224777,1.952271,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1551705,0.1551705,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 169.4)","(0.1, 0.0, -0.1, 1.0)",637596181295778047,176364
0,637596181116402793,3,31,31,0,1,1,0,2.228729,1.95015,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1773798,0.1773798,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 169.5)","(0.1, 0.0, -0.1, 1.0)",637596181295867808,176373
0,637596181116402793,3,31,31,0,1,1,0,2.224869,1.94162,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.189299,0.189299,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 169.7)","(0.1, 0.0, -0.1, 1.0)",637596181295957571,176381
0,637596181116402793,3,31,31,0,1,1,0,2.220749,1.94986,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.2005628,0.2005628,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 169.7)","(0.1, 0.0, -0.1, 1.0)",637596181296047322,176389
0,637596181116402793,3,31,31,0,1,1,0,2.219864,1.941345,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.2066078,0.2066078,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 169.9)","(0.1, 0.0, -0.1, 1.0)",637596181296137090,176398
0,637596181116402793,3,31,31,0,1,1,0,2.218735,1.932968,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.4, -57.0)","(31.8, 13.4, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.2067229,0.2067229,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 170.1)","(0.1, 0.0, -0.1, 1.0)",637596181296236814,176406
0,637596181116402793,3,31,31,0,1,1,0,2.219833,1.92334,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.3, -57.0)","(31.8, 13.3, -57.0)","(-31.3, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.2164181,0.2164181,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 170.2)","(0.1, 0.0, -0.1, 1.0)",637596181296336556,176414
0,637596181116402793,3,31,31,0,1,1,0,2.195709,1.891113,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.3, -57.0)","(31.8, 13.3, -57.0)","(-31.4, 13.9, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.2215881,0.2215881,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 170.4)","(0.1, 0.0, 0.0, 1.0)",637596181296426320,176423
0,637596181116402793,3,31,31,0,1,1,0,2.243927,1.991547,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -56.9)","(31.7, 13.4, -56.9)","(-31.4, 14.0, -63.2)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.2029235,0.2029235,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 170.6)","(0.1, 0.0, 0.0, 1.0)",637596181296526061,176431
0,637596181116402793,3,31,31,0,1,1,0,2.232895,2.11084,"(0.0, 0.0)","(0.6, 0.4)","(0.5, 0.4)","(31.5, 13.6, -56.9)","(31.5, 13.6, -56.9)","(-31.5, 14.1, -63.1)","(-0.1, -0.2, 1.0)","(-0.1, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1929067,0.1929067,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 170.7)","(0.1, 0.0, 0.0, 1.0)",637596181296625791,176439
0,637596181116402793,3,31,31,0,1,1,0,2.263733,2.045639,"(0.0, 0.0)","(0.6, 0.4)","(0.5, 0.4)","(31.4, 13.7, -56.9)","(31.4, 13.7, -56.9)","(-31.6, 14.2, -63.1)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)","(0.0, -0.1, 1.0)",0.2083334,0.2083334,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 170.9)","(0.1, 0.0, 0.0, 1.0)",637596181296715538,176448
0,637596181116402793,3,31,31,0,1,1,0,2.178162,2.092148,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.4)","(31.3, 13.8, -56.9)","(31.3, 13.8, -56.9)","(-31.6, 14.3, -63.2)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.2160404,0.2160404,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 171.1)","(0.1, 0.0, 0.0, 1.0)",637596181296815267,176456
0,637596181116402793,3,31,31,0,1,1,0,2.224777,1.971329,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.4)","(31.2, 13.8, -56.8)","(31.2, 13.8, -56.8)","(-31.6, 14.3, -63.2)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.2966633,0.2966633,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 171.2)","(0.1, 0.0, 0.0, 1.0)",637596181296905044,176464
0,637596181116402793,3,31,31,0,1,1,0,2.277679,2.01738,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.4)","(31.2, 13.9, -56.9)","(31.2, 13.9, -56.9)","(-31.7, 14.3, -63.2)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.3698954,0.3698954,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 171.2)","(0.1, 0.0, 0.0, 1.0)",637596181296994787,176473
0,637596181116402793,3,31,31,0,1,1,0,2.264633,2.033356,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.4)","(31.2, 13.9, -56.8)","(31.2, 13.9, -56.8)","(-31.7, 14.3, -63.1)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.4091972,0.4091972,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 171.4)","(0.1, 0.0, 0.0, 1.0)",637596181297084555,176481
0,637596181116402793,3,31,31,0,1,1,0,2.224564,2.052826,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.4)","(31.2, 13.8, -56.8)","(31.2, 13.8, -56.8)","(-31.7, 14.3, -63.1)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.4538342,0.4538342,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 171.6)","(0.1, 0.0, 0.0, 1.0)",637596181297174380,176489
0,637596181116402793,3,31,31,0,1,1,0,2.232361,1.999664,"(0.0, 0.0)","(0.6, 0.4)","(0.6, 0.4)","(31.2, 13.8, -56.9)","(31.2, 13.8, -56.9)","(-31.7, 14.3, -63.1)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)","(-0.1, -0.1, 1.0)",0.4777898,0.4777898,0,0,0,0,False,0,0,0,0,0,0,0,0,"(-0.1, 7.2, 171.8)","(0.1, 0.0, 0.0, 1.0)",637596181297264074,176498
